driver_id;car_id;first_name;last_name;experience;score;date_of_birthday;adress;document_number
9048;2057;Ashley;Roberts;15;3.08;1967-07-23;Sagrada Família 401, Barcelona, Spain 08013;642416
3911;1527;Nicole;Lewis;9;3.26;1981-02-12;222 Park Avenue, Boston, MA 02101;314576
7772;4375;Helen;Roberts;36;4.89;1990-07-09;Marina Bay Sands 10, Singapore 018956;521091
1105;6427;Jennifer;Scott;32;4.5;1996-03-02;Burj Khalifa 1, Dubai, UAE;821197
5318;7292;Lisa;Nelson;28;3.06;1963-01-30;333 River Road, Seattle, WA 98101;638101
3403;8539;Nancy;Anderson;47;3.34;1966-04-09;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;148836
1838;9620;Angela;Allen;42;3.23;1979-12-27;246 Spruce Road, Dallas, TX 75201;291926
716;1961;Andrew;Rivera;15;4.34;1992-10-07;654 Maple Drive, Phoenix, AZ 85001;692119
9455;9581;Kimberly;Miller;18;4.89;2002-02-21;654 Maple Drive, Phoenix, AZ 85001;937988
7999;8197;Anna;Gonzalez;15;4.2;1968-11-26;987 Cedar Lane, Philadelphia, PA 19101;59227
7038;3711;Katherine;Jones;23;3.75;1974-02-20;159 Birch Street, San Antonio, TX 78201;717488
4944;5584;Patricia;Anderson;36;3.96;1974-07-02;246 Spruce Road, Dallas, TX 75201;225580
4280;2441;William;Wright;19;3.72;1992-11-22;753 Willow Avenue, San Diego, CA 92101;889444
7664;6183;Charles;Lee;2;4.83;2005-04-14;864 Palm Drive, San Jose, CA 95101;202594
2264;3651;Timothy;Hill;24;4.52;1991-11-27;Burj Khalifa 1, Dubai, UAE;875182
5258;6629;Edward;Thompson;41;4.89;1962-06-09;456 Oak Avenue, Los Angeles, CA 90001;444707
1134;2681;Ryan;Miller;32;4.51;2007-03-04;Champs-Élysées 75, Paris, France 75008;429663
568;5817;Kimberly;Baker;11;5.01;1964-05-21;222 Park Avenue, Boston, MA 02101;936392
5790;6150;Jacob;Perez;15;3.31;1986-07-01;654 Maple Drive, Phoenix, AZ 85001;409547
9701;6870;Mark;Hall;40;4.92;1999-08-15;333 River Road, Seattle, WA 98101;933041
1844;6496;Kimberly;Carter;48;4.82;1980-08-15;753 Willow Avenue, San Diego, CA 92101;139761
6632;1737;Thomas;Martin;3;4.22;1998-09-03;666 Ocean Avenue, Miami, FL 33101;369325
10000;4456;Sandra;Gonzalez;37;4.69;1990-11-12;456 Oak Avenue, Los Angeles, CA 90001;253485
7871;6136;Melissa;Gonzalez;41;4.85;1973-06-20;753 Willow Avenue, San Diego, CA 92101;919469
5378;4884;Lisa;Smith;22;4.95;1994-07-05;Taj Mahal, Agra, India 282001;209984
2040;7916;Daniel;Ramirez;4;3.4;1977-02-26;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;902664
8372;3360;Carol;Nelson;2;3.17;1995-10-02;321 Elm Boulevard, Houston, TX 77001;597132
5752;5290;Frank;Roberts;14;4.37;1979-10-14;Shibuya Crossing 2, Tokyo, Japan 150-0043;531696
8373;9731;Stephen;Allen;47;4.97;2003-05-17;222 Park Avenue, Boston, MA 02101;78791
5779;8266;Janet;King;11;3.26;1989-04-04;555 Mountain Street, Washington, DC 20001;711021
4952;2441;Susan;Perez;38;3.16;1980-08-09;789 Pine Road, Chicago, IL 60601;756503
4560;6291;David;Torres;30;4.2;2000-01-18;555 Mountain Street, Washington, DC 20001;50378
138;4633;Amy;Sanchez;42;4.35;1998-06-21;654 Maple Drive, Phoenix, AZ 85001;186387
2634;8590;Maria;Gonzalez;39;3.84;1970-03-05;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;64064
9850;975;Christine;Clark;37;4.77;1965-01-29;Taj Mahal, Agra, India 282001;956413
2984;1335;Jacob;Thomas;20;3.16;1978-06-14;Red Square 1, Moscow, Russia 109012;145794
7954;5722;Jerry;Garcia;22;4.79;1974-11-12;444 Lake View, Denver, CO 80201;753120
3816;294;Dennis;Anderson;46;3.43;1976-09-18;159 Birch Street, San Antonio, TX 78201;47762
361;1853;Joshua;Thompson;32;3.97;1999-03-11;Sydney Opera House, Sydney, Australia 2000;133468
933;9090;Maria;Lee;43;3.59;1983-01-21;Burj Khalifa 1, Dubai, UAE;678479
7781;5001;Donna;Green;11;4.73;1966-10-23;Brandenburger Tor 1, Berlin, Germany 10117;548080
8286;5077;Donald;Sanchez;50;3.54;1970-03-31;987 Cedar Lane, Philadelphia, PA 19101;331715
9193;1119;Betty;Taylor;37;4.92;1963-01-08;456 Oak Avenue, Los Angeles, CA 90001;870311
1644;1768;Elizabeth;Hill;35;3.02;1990-04-14;789 Pine Road, Chicago, IL 60601;842196
8680;8749;Dorothy;Hernandez;30;3.66;1961-08-04;Piazza San Marco 1, Venice, Italy 30124;213785
657;8685;Nancy;Hill;45;3.44;1966-08-11;Champs-Élysées 75, Paris, France 75008;172682
6576;2807;Nancy;Robinson;36;3.73;1996-04-16;CN Tower 301, Toronto, Canada M5V 2T6;351947
1267;4556;Frank;Mitchell;35;3.67;2007-07-06;321 Elm Boulevard, Houston, TX 77001;801235
386;5814;Anna;Campbell;38;3.93;1999-12-09;222 Park Avenue, Boston, MA 02101;465467
784;9145;Helen;Green;9;3.24;1992-07-20;Marina Bay Sands 10, Singapore 018956;941700
4279;7436;Benjamin;Walker;50;4.7;1984-01-18;246 Spruce Road, Dallas, TX 75201;917406
8087;822;Gregory;Thompson;8;4.31;1995-02-15;Champs-Élysées 75, Paris, France 75008;165953
2410;5658;Gregory;Thompson;12;3.52;1965-11-08;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;632749
9149;2229;Laura;Taylor;18;4.15;1965-01-14;Sagrada Família 401, Barcelona, Spain 08013;331838
1489;7154;Margaret;Torres;3;3.81;2006-03-11;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;966246
5180;7507;Mark;Thomas;13;3.56;2005-01-29;Burj Khalifa 1, Dubai, UAE;409748
9970;7799;Samantha;Hill;23;4.59;1967-05-31;987 Cedar Lane, Philadelphia, PA 19101;715166
3102;3225;John;Rodriguez;7;3.72;1987-06-01;753 Willow Avenue, San Diego, CA 92101;761685
500;5464;Sharon;Jackson;38;3.67;1988-01-11;222 Park Avenue, Boston, MA 02101;803185
9064;1021;Cynthia;Anderson;23;4.9;1973-08-29;555 Mountain Street, Washington, DC 20001;962222
4566;8373;Jennifer;Campbell;3;4.74;1985-05-10;666 Ocean Avenue, Miami, FL 33101;287137
4922;4855;Christine;Thomas;19;4.87;1991-02-24;Brandenburger Tor 1, Berlin, Germany 10117;849840
5675;7404;Rebecca;White;29;3.59;1963-01-08;246 Spruce Road, Dallas, TX 75201;184550
1518;3004;Joshua;Roberts;25;4.39;1965-05-03;864 Palm Drive, San Jose, CA 95101;345168
3158;605;Maria;Rodriguez;32;4.87;1974-02-25;555 Mountain Street, Washington, DC 20001;908381
9092;2890;Timothy;Davis;25;4.41;1982-12-09;222 Park Avenue, Boston, MA 02101;927978
8445;144;Thomas;Perez;15;3.95;2003-02-17;555 Mountain Street, Washington, DC 20001;218522
4663;6212;Anthony;Rivera;21;3.91;1986-03-20;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;387257
3854;5115;Kimberly;Torres;31;3.67;1975-11-17;Brandenburger Tor 1, Berlin, Germany 10117;37411
1266;1974;Stephen;Johnson;40;4.92;1973-01-28;654 Maple Drive, Phoenix, AZ 85001;719805
8160;1828;Anna;Torres;11;3.06;1980-04-29;Brandenburger Tor 1, Berlin, Germany 10117;265930
9247;8266;Jeffrey;Taylor;46;4.27;1994-07-15;Forbidden City 4, Beijing, China 100006;955830
4627;3755;Debra;Martin;15;4.44;1995-05-23;Brandenburger Tor 1, Berlin, Germany 10117;787147
745;8389;David;Torres;33;4.67;1992-02-05;123 Main Street, New York, NY 10001;753994
5560;7098;Kevin;White;15;3.47;1997-10-16;Red Square 1, Moscow, Russia 109012;593566
6113;6810;Anna;Jackson;27;3.23;1973-10-08;Forbidden City 4, Beijing, China 100006;384496
2382;971;Amanda;Lopez;26;3.67;1963-06-06;Sagrada Família 401, Barcelona, Spain 08013;173579
9359;4917;Dorothy;Perez;10;3.67;1975-07-23;Piazza San Marco 1, Venice, Italy 30124;678666
5837;263;Ryan;Martinez;30;4.99;1993-05-29;Red Square 1, Moscow, Russia 109012;882831
856;6229;Mark;Jackson;5;3.72;1969-10-29;555 Mountain Street, Washington, DC 20001;917441
4450;2732;Kathleen;Davis;16;4.87;1965-04-07;123 Main Street, New York, NY 10001;990367
7915;6666;Kathleen;Jones;24;3.06;1975-07-27;333 River Road, Seattle, WA 98101;880748
6574;936;Kimberly;Thompson;9;3.05;1972-08-03;Taj Mahal, Agra, India 282001;195809
9390;1166;Emily;Brown;6;4.06;1975-03-31;CN Tower 301, Toronto, Canada M5V 2T6;761080
3220;6951;Gary;King;4;3.7;2001-11-03;Shibuya Crossing 2, Tokyo, Japan 150-0043;137072
7095;2501;Donald;Miller;1;3.11;1970-07-25;159 Birch Street, San Antonio, TX 78201;452877
192;3130;Helen;Ramirez;21;4.86;1970-09-09;Gyeongbokgung Palace 161, Seoul, South Korea 03045;196828
858;2535;Stephanie;Rodriguez;21;4.86;1968-09-23;Red Square 1, Moscow, Russia 109012;880421
6796;6845;Rebecca;Martin;27;4.03;1993-10-21;789 Pine Road, Chicago, IL 60601;908838
7383;1196;Sharon;Moore;27;3.78;1991-05-05;246 Spruce Road, Dallas, TX 75201;602188
6321;9211;John;Flores;43;4.71;1999-10-09;753 Willow Avenue, San Diego, CA 92101;282118
2245;3545;Raymond;Harris;7;4.83;1972-07-30;Brandenburger Tor 1, Berlin, Germany 10117;177351
8160;7530;Nicole;Robinson;9;3.46;1998-02-01;123 Main Street, New York, NY 10001;645192
3129;4682;Karen;Perez;35;4.84;1968-11-03;654 Maple Drive, Phoenix, AZ 85001;251012
4537;599;David;Taylor;5;3.95;1996-12-15;Burj Khalifa 1, Dubai, UAE;62159
1994;6930;Edward;Smith;29;4.9;1970-09-28;Burj Khalifa 1, Dubai, UAE;334199
5325;2297;Katherine;Walker;25;3.04;1989-04-30;444 Lake View, Denver, CO 80201;7743
394;3557;Nancy;Martinez;50;4.07;1977-06-22;Brandenburger Tor 1, Berlin, Germany 10117;538980
7446;1139;Sandra;Thompson;20;4.76;1963-11-06;Red Square 1, Moscow, Russia 109012;455565
2284;4098;Margaret;Walker;39;3.97;1995-04-27;Sydney Opera House, Sydney, Australia 2000;704550
2115;5458;Amy;Perez;38;3.84;1970-05-23;444 Lake View, Denver, CO 80201;352122
9423;874;Patrick;Perez;8;4.63;1988-02-22;CN Tower 301, Toronto, Canada M5V 2T6;352714
5565;1750;Margaret;Roberts;7;3.66;1986-03-22;Sagrada Família 401, Barcelona, Spain 08013;520905
4817;7368;Ronald;Smith;21;3.4;1996-11-11;444 Lake View, Denver, CO 80201;844738
9654;5209;Janet;Hall;22;3.52;2001-08-23;Sagrada Família 401, Barcelona, Spain 08013;614833
6399;265;William;Robinson;39;3.83;1993-06-13;Sydney Opera House, Sydney, Australia 2000;937585
3921;4042;Ronald;Torres;19;3.26;1969-01-30;Burj Khalifa 1, Dubai, UAE;281025
6255;3748;Jacob;Carter;5;3.5;1997-05-20;Gyeongbokgung Palace 161, Seoul, South Korea 03045;220523
9289;9297;Rebecca;Johnson;33;3.62;1986-07-06;Brandenburger Tor 1, Berlin, Germany 10117;329805
5;3132;Donald;White;37;3.87;1967-08-11;Sydney Opera House, Sydney, Australia 2000;484379
3413;6922;Ronald;Baker;43;4.8;1985-06-30;246 Spruce Road, Dallas, TX 75201;900009
3788;7406;Margaret;Jackson;34;4.74;1979-05-20;Copacabana Beach 100, Rio de Janeiro, Brazil 22070-011;364857
6152;8428;Pamela;Adams;10;3.72;1984-02-28;Table Mountain Rd, Cape Town, South Africa 8001;336889
2739;8574;Sharon;Garcia;50;3.97;1996-06-27;Taj Mahal, Agra, India 282001;77397
6187;7723;Amanda;Davis;0;3.1;2005-09-06;Champs-Élysées 75, Paris, France 75008;347427
1983;5957;Betty;Rodriguez;27;4.85;1984-05-30;987 Cedar Lane, Philadelphia, PA 19101;745546
8811;3002;Nancy;Nelson;27;4.31;2005-09-14;Taj Mahal, Agra, India 282001;517759
806;1719;Timothy;Adams;3;4.48;1968-08-31;Sagrada Família 401, Barcelona, Spain 08013;433624
2364;5766;Emily;Torres;22;4.82;1992-12-05;246 Spruce Road, Dallas, TX 75201;590698
5923;7007;Ryan;Brown;8;3.5;1986-04-03;864 Palm Drive, San Jose, CA 95101;820111
2274;4828;Gregory;Hernandez;31;4.95;1972-10-23;789 Pine Road, Chicago, IL 60601;924140
1136;8867;Michael;Carter;21;4.76;1969-03-22;444 Lake View, Denver, CO 80201;736158
1572;6596;Brandon;Clark;45;4.49;1970-04-07;Champs-Élysées 75, Paris, France 75008;958767
9016;8161;Gary;Carter;34;4.03;1987-09-24;333 River Road, Seattle, WA 98101;772326
3349;1588;Sharon;Rodriguez;26;3.58;1999-11-15;Sagrada Família 401, Barcelona, Spain 08013;119189
2144;1965;Donald;Gonzalez;39;3.26;1971-03-23;321 Elm Boulevard, Houston, TX 77001;701662
3552;1919;Patricia;Martin;27;3.75;1982-06-28;444 Lake View, Denver, CO 80201;266344
6245;7604;Kathleen;Davis;16;4.84;1997-12-19;CN Tower 301, Toronto, Canada M5V 2T6;556022
5699;3055;Carol;Johnson;30;4.28;1971-10-28;666 Ocean Avenue, Miami, FL 33101;879101
6800;1719;Laura;King;3;4.34;1995-04-02;Red Square 1, Moscow, Russia 109012;726972
7135;7953;Christopher;White;1;4.72;1986-12-31;CN Tower 301, Toronto, Canada M5V 2T6;81552
3501;3024;Maria;Lopez;42;4.96;1987-04-05;159 Birch Street, San Antonio, TX 78201;640564
1552;4063;Justin;Clark;16;3.14;2001-09-15;753 Willow Avenue, San Diego, CA 92101;380635
6886;3390;Andrew;Harris;27;4.86;1965-05-05;333 River Road, Seattle, WA 98101;28911
6169;8709;Donna;Harris;20;4.05;2007-04-03;Marina Bay Sands 10, Singapore 018956;286205
6707;464;Helen;Lewis;17;3.58;1990-01-29;CN Tower 301, Toronto, Canada M5V 2T6;182753
9568;3189;Jack;Nguyen;20;3.56;2007-06-22;444 Lake View, Denver, CO 80201;67810
656;5807;Larry;Robinson;19;3.45;1997-11-30;Shibuya Crossing 2, Tokyo, Japan 150-0043;130134
1112;3877;Anna;Campbell;35;3.24;1980-12-20;444 Lake View, Denver, CO 80201;91709
9878;9726;Donna;Lee;24;4.19;1963-06-08;753 Willow Avenue, San Diego, CA 92101;23386
8321;1966;Brandon;Sanchez;23;3.94;1971-12-17;333 River Road, Seattle, WA 98101;836618
1202;2905;Brian;Nelson;41;3.92;1976-07-16;864 Palm Drive, San Jose, CA 95101;304050
9708;9983;Mark;Moore;32;4.29;1964-01-20;666 Ocean Avenue, Miami, FL 33101;52938
5285;5128;Jennifer;Lewis;22;3.98;1971-11-29;Gyeongbokgung Palace 161, Seoul, South Korea 03045;710579
51;350;Susan;Robinson;39;4.71;1974-05-09;Sydney Opera House, Sydney, Australia 2000;749824
2419;5191;Alexander;Clark;26;4.9;2007-03-05;Red Square 1, Moscow, Russia 109012;581146
1576;6235;Frank;White;11;4.42;1960-12-29;Piazza San Marco 1, Venice, Italy 30124;693582
6976;5032;Jerry;King;13;4.08;1977-02-05;Marina Bay Sands 10, Singapore 018956;947245
7892;2513;Gregory;Moore;34;3.02;1999-06-13;321 Elm Boulevard, Houston, TX 77001;73622
5024;4731;Frank;Davis;12;4.5;1993-02-12;Table Mountain Rd, Cape Town, South Africa 8001;245545
4618;1462;Angela;Allen;21;4.97;2006-11-16;Marina Bay Sands 10, Singapore 018956;753356
2876;2034;Barbara;Rivera;14;3.14;1989-11-17;321 Elm Boulevard, Houston, TX 77001;403292
4194;9939;Kathleen;Rodriguez;5;3.52;1981-09-04;444 Lake View, Denver, CO 80201;638089
4693;906;Eric;Nelson;5;3.73;1975-11-05;123 Main Street, New York, NY 10001;127789
9006;2868;Gregory;Wright;36;4.15;1984-04-18;666 Ocean Avenue, Miami, FL 33101;553509
2573;7526;Ronald;Lewis;1;3.66;1972-11-09;222 Park Avenue, Boston, MA 02101;112510
7337;1180;Jerry;Scott;27;4.79;1997-10-21;Piazza San Marco 1, Venice, Italy 30124;837658
2595;4472;Gregory;Wilson;50;4.71;1962-12-11;Piazza San Marco 1, Venice, Italy 30124;760295
6773;7195;Katherine;Williams;22;4.89;2000-06-30;987 Cedar Lane, Philadelphia, PA 19101;747862
5225;7271;Janet;Gonzalez;8;3.13;1962-05-18;Taj Mahal, Agra, India 282001;562734
3955;3824;Anthony;Lopez;49;4.38;1985-10-28;444 Lake View, Denver, CO 80201;911213
6287;9777;Michelle;Campbell;25;4.03;1989-01-29;Table Mountain Rd, Cape Town, South Africa 8001;63366
2362;7216;Kathleen;Martinez;6;4.05;1998-07-14;654 Maple Drive, Phoenix, AZ 85001;941675
9626;3905;Brenda;Robinson;43;4.21;1984-09-29;Brandenburger Tor 1, Berlin, Germany 10117;65700
9059;5388;Amy;Flores;1;4.61;2000-03-29;Gyeongbokgung Palace 161, Seoul, South Korea 03045;921639
5398;5139;Edward;Lopez;38;4.52;1998-05-14;789 Pine Road, Chicago, IL 60601;617135
8245;9458;Brandon;Harris;13;4.11;1998-12-26;Burj Khalifa 1, Dubai, UAE;581262
5952;5740;Frank;Smith;40;4.49;1968-03-22;333 River Road, Seattle, WA 98101;492802
4367;9107;Brenda;Nelson;35;3.86;1961-06-19;CN Tower 301, Toronto, Canada M5V 2T6;763956
371;4078;Mary;Roberts;22;4.61;1972-05-26;Table Mountain Rd, Cape Town, South Africa 8001;94
9387;4263;Amy;Hill;32;3.02;2002-07-27;159 Birch Street, San Antonio, TX 78201;459621
722;7771;Ronald;Clark;29;4.52;2005-05-28;Brandenburger Tor 1, Berlin, Germany 10117;262159
1166;7934;Raymond;Williams;29;3.06;2004-03-02;123 Main Street, New York, NY 10001;590751
598;5150;Deborah;Smith;1;3.41;1982-03-03;Sydney Opera House, Sydney, Australia 2000;383044
6784;785;Christopher;Adams;2;3.28;1968-10-23;Forbidden City 4, Beijing, China 100006;468015
4147;34;Jonathan;Gonzalez;19;4.14;1981-09-19;333 River Road, Seattle, WA 98101;3190
2485;6195;Patrick;Torres;3;3.0;1969-10-25;Forbidden City 4, Beijing, China 100006;653060
6469;2449;Jerry;Taylor;8;4.77;1999-04-23;Sydney Opera House, Sydney, Australia 2000;686999
2843;7019;William;Adams;45;4.03;1977-05-28;Burj Khalifa 1, Dubai, UAE;22938
780;362;Gary;Brown;22;3.14;1969-04-15;CN Tower 301, Toronto, Canada M5V 2T6;659099
5747;380;William;Johnson;31;4.73;1969-08-13;Burj Khalifa 1, Dubai, UAE;156471
7315;8892;Joshua;Brown;1;4.46;2005-11-03;321 Elm Boulevard, Houston, TX 77001;913014
4000;4665;Jason;Nguyen;42;3.95;1985-10-20;789 Pine Road, Chicago, IL 60601;654656
7767;7119;Samuel;Walker;21;4.85;1962-10-13;Brandenburger Tor 1, Berlin, Germany 10117;667111
8267;7371;Jennifer;King;43;3.64;1981-10-27;Red Square 1, Moscow, Russia 109012;246838
315;9633;Janet;Rivera;38;4.51;2005-03-07;Shibuya Crossing 2, Tokyo, Japan 150-0043;209840
6198;9377;Emily;Thomas;41;4.25;1983-09-01;Sydney Opera House, Sydney, Australia 2000;884699
8913;1773;Patrick;Taylor;16;3.87;1988-12-03;Gyeongbokgung Palace 161, Seoul, South Korea 03045;901211
2940;2088;Samantha;Lewis;41;3.18;2005-01-15;159 Birch Street, San Antonio, TX 78201;211582
3320;6613;Joseph;Roberts;17;4.3;1964-12-12;Forbidden City 4, Beijing, China 100006;716897
9314;8246;Debra;Williams;9;3.31;1961-07-29;CN Tower 301, Toronto, Canada M5V 2T6;806447
1182;9642;Helen;King;34;4.59;2004-05-22;Champs-Élysées 75, Paris, France 75008;480786
1789;1224;Ruth;Thompson;50;3.48;1972-11-07;Marina Bay Sands 10, Singapore 018956;119160
834;556;Christine;Martinez;13;4.37;1968-03-04;Forbidden City 4, Beijing, China 100006;39206
1863;5997;Lisa;Gonzalez;27;3.93;1969-11-20;Champs-Élysées 75, Paris, France 75008;95461
8753;652;Janet;King;15;4.31;1963-01-15;Table Mountain Rd, Cape Town, South Africa 8001;621598
6768;6946;Steven;Williams;21;4.81;1969-11-26;Champs-Élysées 75, Paris, France 75008;860332
3817;1990;Rachel;Gonzalez;5;3.55;1984-10-22;789 Pine Road, Chicago, IL 60601;892135
3881;4219;Melissa;Adams;16;3.79;1990-03-12;789 Pine Road, Chicago, IL 60601;115440
3769;9435;Catherine;Lee;28;3.71;2005-02-08;222 Park Avenue, Boston, MA 02101;564819
8331;8814;Betty;Smith;18;4.03;1979-05-23;444 Lake View, Denver, CO 80201;147733
